status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special 
85014209445_10153426226624446,Amul Topical: Political uncertainty in state ends! #Bihar,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153426226624446/?type=3,2015-06-10 07:01:38,915,18,201,915,0,0,0,0,0,0
85014209445_10153426188554446,"Creamy, chunky, loaded with rich Belgian Chocolate! Amul Epic - Live Epic! 
https://www.youtube.com/watch?v=waUOnYtYOAE&feature=youtu.be",Amul Epic - Live Epic,link,https://www.youtube.com/watch?v=waUOnYtYOAE&feature=youtu.be,2015-06-10 06:40:22,51,2,6,51,0,0,0,0,0,0
85014209445_10153423433714446,Amul Topical: Holiday with the Mehras !,Mobile Uploads,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10153423433714446/?type=3,2015-06-09 03:56:30,1486,4,218,1486,0,0,0,0,0,0
85014209445_10153413860629446,"How Amul became the ""Taste of India"" ? Listen to the podcast to uncover the very surprising reason behind the unique flavor of your favourite Amul Butter :)
https://soundcloud.com/the-real-food-podcast/amulbutter",#3 How Amul became the taste of India,link,https://soundcloud.com/the-real-food-podcast/amulbutter,2015-06-05 05:22:03,254,14,37,254,0,0,0,0,0,0
85014209445_10153411747134446,Indian greats take on advisory role!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153411747134446/?type=3,2015-06-04 01:17:36,1552,12,261,1552,0,0,0,0,0,0
85014209445_10153407797359446,FIFA chief re-elected amid scandal!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153407797359446/?type=3,2015-06-02 02:38:15,728,13,173,728,0,0,0,0,0,0
85014209445_10153405529254446,PM meets his predecessor.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153405529254446/?type=3,2015-06-01 01:00:09,1401,15,255,1401,0,0,0,0,0,0
85014209445_10153400089549446,Film sequel earns rave reviews. #TanuWedsManuReturns,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153400089549446/?type=3,2015-05-29 04:31:44,2419,20,389,2419,0,0,0,0,0,0
85014209445_10153388099164446,Heat wave sweeps India.  #HeatWaveIndia,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153388099164446/?type=3,2015-05-27 05:32:18,1912,14,468,1912,0,0,0,0,0,0
85014209445_10153379180944446,Mumbai Indians’ second IPL crown! #MumbaiIndians #IPL8 #IPLFinal,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153379180944446/?type=3,2015-05-26 04:39:48,1336,12,225,1336,0,0,0,0,0,0
85014209445_10153374682854446,Expressway turns runway for IAF jet.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153374682854446/?type=3,2015-05-25 05:04:18,1882,16,331,1882,0,0,0,0,0,0
85014209445_10153361891839446,Delhi battle between Chief Minister & Lieutenant Governor!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153361891839446/?type=3,2015-05-22 00:34:14,1456,13,352,1456,0,0,0,0,0,0
85014209445_10153356795524446,Celebrating the golden jubilee of the 1965 Indian expedition to Everest. #Epic #Epicclimb #Everest,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153356795524446/?type=3,2015-05-20 00:49:08,161,3,11,161,0,0,0,0,0,0
85014209445_10153354806724446,Amul Topical : PM’s historic visit.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153354806724446/?type=3,2015-05-19 06:11:35,1635,9,228,1635,0,0,0,0,0,0
85014209445_10153352370729446,Enjoy the richness of Belgian Chocolate in #AmulEpic! #amul #icecream #chocolate,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153352370729446/?type=3,2015-05-18 06:44:40,271,8,22,271,0,0,0,0,0,0
85014209445_10153351923779446,Blues legend passes away. #BBKing #BBKINGRIP,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153351923779446/?type=3,2015-05-18 00:50:30,533,4,98,533,0,0,0,0,0,0
85014209445_10153346927689446,Hello Chennai! Unlimited Ice-cream eating challenge for you at your nearest #Amul Scooping Parlor on 17th May'2015. Are you game? :),Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153346927689446/?type=3,2015-05-16 03:03:51,49,1,7,49,0,0,0,0,0,0
85014209445_10153344951344446,Amul Topical: England closes doors on Pietersen?,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153344951344446/?type=3,2015-05-15 09:09:14,698,4,130,698,0,0,0,0,0,0
85014209445_10153340753799446,Amul Topical: Tamil Nadu rejoices ! #TamilNadu,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153340753799446/?type=3,2015-05-13 01:34:36,874,11,230,874,0,0,0,0,0,0
85014209445_10153339082169446,Launch of second edition of Amul’s India.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153339082169446/?type=3,2015-05-12 06:25:42,379,9,30,379,0,0,0,0,0,0
85014209445_10153337355969446,British PM’s sensational second term victory!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153337355969446/?type=3,2015-05-11 06:57:17,1430,8,229,1430,0,0,0,0,0,0
85014209445_10153331090174446,"Piku Team- Deepika Padukone, Irrfan Khan, Shoojit Sircar with MD-GCMMF (Amul) during the launch of new Amul India Book at J W Mariott Hotel in Mumbai, yesterday!",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153331090174446/?type=3,2015-05-08 02:56:28,248,10,14,248,0,0,0,0,0,0
85014209445_10153331061879446,Maharashtra’s signage ban on trucks!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153331061879446/?type=3,2015-05-08 02:19:07,1154,6,191,1154,0,0,0,0,0,0
85014209445_10153329528399446,Pictures from the launch conference of #AmulIndiaBook. In the pic: Piku Team Deepika Padukone Irrfan Khan Shoojit Sircar with MD-Amul,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153329528399446/?type=3,2015-05-07 06:39:26,264,5,12,264,0,0,0,0,0,0
85014209445_10153329428214446,"Happy to announce the launch of revised & updated edition of the book ""Amul's India"", published by Harper Collins, today!",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153329428214446/?type=3,2015-05-07 04:36:44,466,2,32,466,0,0,0,0,0,0
85014209445_10153327961499446,CSK star releases single!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153327961499446/?type=3,2015-05-06 07:37:27,873,5,130,873,0,0,0,0,0,0
85014209445_10153325050379446,Amul Topical: Much anticipated quirky Bollywood comedy. #Piku,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153325050379446/?type=3,2015-05-05 05:41:04,1240,9,239,1240,0,0,0,0,0,0
85014209445_10153322787694446,Amul Topical: Floyd remains unbeaten !,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153322787694446/?type=3,2015-05-04 08:17:11,1206,11,215,1206,0,0,0,0,0,0
85014209445_10153322504669446,Enjoy watching #Piku with #Amul Ice-cream :),Amul Icecream with Piku,video,https://www.youtube.com/watch?v=_MwEAiWyHq8,2015-05-04 05:12:24,80,0,7,80,0,0,0,0,0,0
85014209445_10153322313959446,"Stay Slim, Stay Fit with #Amul Slim n Trim #Skimmed Milk - only 0.1% Fat! #Slim #Milk #fitness",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153322313959446/?type=3,2015-05-04 01:29:09,112,3,13,112,0,0,0,0,0,0
85014209445_10153317219399446,"Enjoy Piku with world's original energy drink - #Amul #Milk 
https://www.youtube.com/watch?v=5JJ0u_0wrRY&feature=youtu.be",Enjoy Piku with Amul Milk-World's Original Energy Drink,video,https://www.youtube.com/watch?v=5JJ0u_0wrRY&feature=youtu.be,2015-05-01 07:06:27,57,7,4,57,0,0,0,0,0,0
85014209445_10153315147504446,Amul Topical: Sunil Narine barred from bowling off-spinners!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153315146459446/?type=3,2015-04-30 07:33:09,938,9,166,938,0,0,0,0,0,0
85014209445_10153309393564446,Amul Topical: Himalayan tragedy. #Nepalearthquake,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153309393229446/?type=3,2015-04-28 04:54:03,3571,18,606,3571,0,0,0,0,0,0
85014209445_10153306637319446,Jonty’s daughter named after our country!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153306636934446/?type=3,2015-04-27 04:22:04,3080,20,432,3080,0,0,0,0,0,0
85014209445_10153299157859446,Controversial twist to Hillary’s campaign funding!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153299157109446/?type=3,2015-04-24 07:36:54,859,8,132,859,0,0,0,0,0,0
85014209445_10153293140504446,Seventh installment breaks box office records!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153293138769446/?type=3,2015-04-22 07:24:43,2397,17,338,2397,0,0,0,0,0,0
85014209445_10153293005704446,"This Earth Day, save energy and plant trees for more beautiful earth #EarthDay",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153293005394446/?type=3,2015-04-22 06:49:24,162,2,10,162,0,0,0,0,0,0
85014209445_10153290142659446,Congress VP's jibes at govt!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153290142384446/?type=3,2015-04-21 05:13:43,939,13,193,939,0,0,0,0,0,0
85014209445_10153287807059446,Pollard stays mum for umpires!  #Pollard #IPL2015 #ipl #MumbaiIndians #RCBvMI,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153287806774446/?type=3,2015-04-20 06:11:33,2112,17,353,2112,0,0,0,0,0,0
85014209445_10153277542789446,Return of the prodigal son,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153277538919446/?type=3,2015-04-16 07:49:34,4344,60,2013,4344,0,0,0,0,0,0
85014209445_10153274587659446,Errors in draft for restructuring Mumbai.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153274587474446/?type=3,2015-04-15 02:50:01,1285,12,197,1285,0,0,0,0,0,0
85014209445_10153272024759446,We are organizing a drawing competition for kids between age 5 and 15 years at Vallabh Vidyanagar. Participate and win.Forms are available at all Amul Parlours in Anand and Vidyanagar.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153271975734446/?type=3,2015-04-14 00:50:33,260,7,15,260,0,0,0,0,0,0
85014209445_10153271999839446,Amul Topical: Net neutrality debate hots up!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153271999634446/?type=3,2015-04-14 00:31:28,3848,33,1436,3848,0,0,0,0,0,0
85014209445_10153262000729446,The passing of a cricket legend!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153261989744446/?type=3,2015-04-10 07:37:57,2851,31,556,2851,0,0,0,0,0,0
85014209445_10153261728879446,Byomkesh in Bollywood!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153261728589446/?type=3,2015-04-10 04:07:19,2044,13,327,2044,0,0,0,0,0,0
85014209445_10153261541939446,#Amul Pouch Milk is now also available in #Punjab ! #TasteofIndia,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153261541679446/?type=3,2015-04-10 01:18:28,489,15,13,489,0,0,0,0,0,0
85014209445_10153259172834446,Mandatory screenings in 6-9pm slot?,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153259171374446/?type=3,2015-04-09 00:23:58,1800,34,311,1799,0,1,0,0,0,0
85014209445_10153254761444446,"We wish to inform that Facebook has confirmed that the spam post (called share baiting): ""You will never eat Amul Products after watching this video"" has been removed from the Facebook servers. We thank Facebook Team for the immediate action taken and you for your support.",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153254552364446/?type=3,2015-04-07 06:40:17,346,28,32,346,0,0,0,0,0,0
85014209445_10153254617944446,India’s  valiant rescue operation!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153254617674446/?type=3,2015-04-07 05:00:43,2849,18,456,2849,0,0,0,0,0,0
85014209445_10153251992844446,Amul Topical: CCTV in women’s trial room!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153251992269446/?type=3,2015-04-06 05:02:31,3193,33,681,3193,0,0,0,0,0,0
85014209445_10153241845739446,Deepika Padukone's viral video gets mixed responses!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153241845294446/?type=3,2015-04-02 06:59:36,11155,166,5243,11155,0,0,0,0,0,0
85014209445_10153241324529446,Amul Topical: Mumbai’s iconic eatery ‘Samovar’ downs shutters!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153241324229446/?type=3,2015-04-02 00:02:36,1232,10,169,1232,0,0,0,0,0,0
85014209445_10153239810659446,Kudos to Saina Nehwal on becoming the World Number 1. #SainaNehwal #SAINA #badminton,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153239808249446/?type=3,2015-04-01 09:27:09,354,1,11,354,0,0,0,0,0,0
85014209445_10153237058919446,Ist Indian woman to become World No 1.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153237058709446/?type=3,2015-03-31 04:23:34,4334,17,486,4334,0,0,0,0,0,0
85014209445_10153235089174446,Fifth World Cup in OZ’s pouch!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153235088449446/?type=3,2015-03-30 07:24:30,9087,21,283,9087,0,0,0,0,0,0
85014209445_10153229610289446,The love story of a batsman & a Bollywood actress!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153229609979446/?type=3,2015-03-27 23:24:58,9216,38,394,9216,0,0,0,0,0,0
85014209445_10153227866319446,WC ’15. You win some! You lose some!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153227865404446/?type=3,2015-03-27 06:47:31,18545,128,1346,18545,0,0,0,0,0,0
85014209445_10153224621494446,#WorldCup Semifinal in progress: #IndvsAus - Epic Clash !,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153224621134446/?type=3,2015-03-26 00:18:36,205,3,7,205,0,0,0,0,0,0
85014209445_10153222809429446,SC strikes down Sec 66A!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153222807889446/?type=3,2015-03-25 07:01:27,2371,10,213,2371,0,0,0,0,0,0
85014209445_10153222275989446,Have you tried the lavish spread of Amul Garlic Butter on four grain bread ? #Garlic #Butter #Amul,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153222275349446/?type=3,2015-03-25 02:47:25,368,18,17,368,0,0,0,0,0,0
85014209445_10153220013074446,Award bestowed on Shashi Kapoor.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153220012859446/?type=3,2015-03-24 05:01:51,9183,36,244,9183,0,0,0,0,0,0
85014209445_10153217580234446,Bangladesh PM has a view on no balls!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153217579979446/?type=3,2015-03-23 06:34:43,1762,29,309,1762,0,0,0,0,0,0
85014209445_10153210308804446,India in the last four!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153210308294446/?type=3,2015-03-20 07:23:02,2073,11,305,2073,0,0,0,0,0,0
85014209445_10153203108644446,New controversy rocks Parliament!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153203108359446/?type=3,2015-03-17 04:59:15,1094,11,215,1094,0,0,0,0,0,0
85014209445_10153202806804446,Seinfeld's Mumbai shows cancelled!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153202806414446/?type=3,2015-03-17 00:31:32,890,4,141,890,0,0,0,0,0,0
85014209445_10153200247094446,The split widens!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153200246939446/?type=3,2015-03-16 01:19:46,1979,17,441,1979,0,0,0,0,0,0
85014209445_10153192732929446,Amul Topical: Sangakkara breaks WC century record!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153192732619446/?type=3,2015-03-13 00:46:11,1750,9,265,1750,0,0,0,0,0,0
85014209445_10153188556894446,"Cheers to MS Dhoni, the Indian Captain with most World Cup wins.",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153188556409446/?type=3,2015-03-11 07:20:54,357,8,14,357,0,0,0,0,0,0
85014209445_10153188014489446,"Our hero bats his way to an unlikely victory by drinking Kool and staying cool. 
#DrinkKoolStayKool",Amul Kool Cricket,video,https://www.youtube.com/watch?v=3vqzOO-KZbE,2015-03-11 00:57:31,85,1,8,85,0,0,0,0,0,0
85014209445_10153186114169446,We are receiving phenomenal response for #Amul Paneer #MasterChef Contest. Keep participating! http://www.amul.com/products/paneer_contest.php,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153186107184446/?type=3,2015-03-10 07:52:12,171,4,9,171,0,0,0,0,0,0
85014209445_10153185918329446,India head their pool in WC 2015.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153185918119446/?type=3,2015-03-10 05:18:24,2119,8,315,2119,0,0,0,0,0,0
85014209445_10153183296354446,Campaign to save trees in milk colony!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153183292809446/?type=3,2015-03-09 03:49:05,1736,12,348,1736,0,0,0,0,0,0
85014209445_10153173021709446,Amul wishes you Happy Holi.,,video,https://www.facebook.com/amul.coop/videos/10153173021709446/,2015-03-05 04:20:36,449,12,123,449,0,0,0,0,0,0
85014209445_10153168559374446,Union Budget-proposed service tax hike!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153168558579446/?type=3,2015-03-03 04:39:36,1197,5,229,1197,0,0,0,0,0,0
85014209445_10153166116349446,RIP Great Star Trek character.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153166116024446/?type=3,2015-03-02 05:40:55,2234,34,466,2234,0,0,0,0,0,0
85014209445_10153159741739446,Controversy about censorship of cuss words!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153159741594446/?type=3,2015-02-27 23:22:38,1164,6,158,1164,0,0,0,0,0,0
85014209445_10153157017089446,"Amul's website www.amul.com chosen ""Best and Most Popular Website of the Year India"" in the Consumer Goods category for the year 2014.  We thank our consumers who voted for us and www.websiteoftheyear.co.in for awarding us this lovely winner's trophy!",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153156877069446/?type=3,2015-02-27 06:07:53,660,11,45,660,0,0,0,0,0,0
85014209445_10153153888919446,"We are receiving phenomenal response for #Amul Paneer #MasterChef Contest: http://goo.gl/hU6KTn 
Keep participating!",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153153882269446/?type=3,2015-02-26 01:49:07,203,3,24,203,0,0,0,0,0,0
85014209445_10153153751629446,First cricketer to hit a World cup double ton!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153153751149446/?type=3,2015-02-26 00:48:52,2365,6,400,2365,0,0,0,0,0,0
85014209445_10153151736824446,Pasta tossed in #Amul Garlic Butter. Have you tried this yet?,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153151736484446/?type=3,2015-02-25 07:08:55,594,37,52,594,0,0,0,0,0,0
85014209445_10153151490839446,Celebrating Oscar’s Best Actor & Best Actress!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153151490509446/?type=3,2015-02-25 03:48:35,1324,7,159,1324,0,0,0,0,0,0
85014209445_10153148053189446,Innaritu’s ‘Birdman’ wins at Oscars!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153148052974446/?type=3,2015-02-24 01:29:44,1721,10,258,1721,0,0,0,0,0,0
85014209445_10153145912209446,Amul congratulates team Birdman for its epic sweep at the Oscars!,Mobile Uploads,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10153145912179446/?type=3,2015-02-23 11:15:51,254,0,11,254,0,0,0,0,0,0
85014209445_10153144458284446,Proposal to revive Mumbai’s night life!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153144458054446/?type=3,2015-02-23 01:05:13,1615,9,256,1615,0,0,0,0,0,0
85014209445_10153142226509446,Celebrate India's epic win over South Africa with Amul Epic.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153142218499446/?type=3,2015-02-22 08:13:50,351,3,14,351,0,0,0,0,0,0
85014209445_10153131430929446,"Amul's new premium brand ""Epic"" launched for ice-cream lovers in Delhi.
goo.gl/qbq5hR",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153131429929446/?type=3,2015-02-18 08:25:40,614,21,111,614,0,0,0,0,0,0
85014209445_10153128510614446,Yuvraj fetches record price again in IPL bidding.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153128510419446/?type=3,2015-02-17 05:05:06,1816,8,242,1816,0,0,0,0,0,0
85014209445_10153125984224446,"Amul Paneer Master Chef India Contest 2015. 
Here's your chance to be the winner of Amul Paneer Master Chef India Contest. Click this link  to know more details : http://www.amul.com/products/paneer_contest.php",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153125905624446/?type=3,2015-02-16 07:54:45,139,7,19,139,0,0,0,0,0,0
85014209445_10153125975574446,Indian batsmen welcome return to form !,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153125975149446/?type=3,2015-02-16 07:48:56,3076,8,432,3076,0,0,0,0,0,0
85014209445_10153125187179446,Be Taaza. Be Gold. Be Slim N Trim. Amul Milk - Hamesha Fresh!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153125186254446/?type=3,2015-02-16 00:42:00,234,8,24,234,0,0,0,0,0,0
85014209445_10153119450939446,"There's nothing like that first encounter, nothing like that first smile, nothing like that first love. Watch a little love story being unfold on this Valentine's Day! 
https://www.youtube.com/watch?v=Apnvkjz4co0",Pehla Pyaar Amul Pyaar,video,https://www.youtube.com/watch?v=Apnvkjz4co0,2015-02-14 06:28:01,115,2,24,115,0,0,0,0,0,0
85014209445_10153119006824446,Happy Valentine's Day :),Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153119006674446/?type=3,2015-02-14 00:39:45,662,6,53,662,0,0,0,0,0,0
85014209445_10153117041344446,Much awaited World Cup Indo-Pak game!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153117040254446/?type=3,2015-02-13 07:43:18,2022,9,306,2022,0,0,0,0,0,0
85014209445_10153112348309446,"This Valentine's Day, express your love with Amul Chocolates - A gift for someone you love !",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153112312989446/?type=3,2015-02-11 07:02:45,512,46,28,512,0,0,0,0,0,0
85014209445_10153111699644446,Power struggle in Bihar politics!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153111699474446/?type=3,2015-02-10 23:36:13,1428,10,276,1428,0,0,0,0,0,0
85014209445_10153109564674446,Kejriwal’s landslide Delhi win!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153109564309446/?type=3,2015-02-10 04:57:58,5304,56,1435,5304,0,0,0,0,0,0
85014209445_10153099940479446,Delhi polls about to begin.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153099939939446/?type=3,2015-02-06 06:19:04,2071,15,434,2071,0,0,0,0,0,0
85014209445_10153095880899446,Comedy show sparks controversy !,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153095880574446/?type=3,2015-02-04 07:51:24,3977,47,1067,3977,0,0,0,0,0,0
85014209445_10153095831164446,"Made of fresh and pure milk cream - Amul Fresh Cream, can be used to make mouth watering preparations!",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153095804204446/?type=3,2015-02-04 07:11:46,1852,46,37,1852,0,0,0,0,0,0
85014209445_10153093720164446,Winners of the coveted ‘black lady’ !,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153093719884446/?type=3,2015-02-03 05:48:43,2055,24,269,2055,0,0,0,0,0,0
85014209445_10153091613279446,Ex-Minister’s allegations against her party!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153091612914446/?type=3,2015-02-02 07:28:30,1349,15,250,1349,0,0,0,0,0,0
85014209445_10153084292299446,,Amul's cover photo,photo,https://www.facebook.com/amul.coop/photos/a.10150647522989446.414887.85014209445/10153084291354446/?type=3,2015-01-30 04:03:39,311,7,18,311,0,0,0,0,0,0
85014209445_10153081636829446,About personalized monogrammed suits!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153081636174446/?type=3,2015-01-29 01:47:07,2413,23,543,2413,0,0,0,0,0,0
85014209445_10153079353289446,"Try baby potatoes tossed in Amul Garlic Butter and alfalfa, garnished with red chilli flakes!",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10153079349724446/?type=3,2015-01-28 01:46:23,1823,46,43,1823,0,0,0,0,0,0
